2021-02-09 13:10:55.876		CAN-FD	0	Tx	11111111  	8	02 10 03 00 00 00 00 00                 	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:33.731		CAN-FD	1367	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1367 verdict: Passed

2021-02-09 13:13:33.774		CAN-FD	1368	Tx	6F7       	13	D8 E8 15 30 44 C4 93 55 99 7F DD 3A EA 25 DF 7F 57 5F 23 AA 39 83 A8 38 8B EF E7 CD 34 53 11 06 	CAN_FD_raw_frame_invalid_frame | ID1368_cyclic_msg_rate_50_ms | _14DA45F1
2021-02-09 13:13:33.774		CAN-FD	1368	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:33.781		CAN-FD	1368	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1368 verdict: Passed

2021-02-09 13:13:33.824		CAN-FD	1369	Tx	6F7       	13	CA F1 A9 D5 2D EC 43 11 61 4A 33 3E BE 07 44 BB EE B5 45 E4 D0 31 FD F4 D9 A8 1E 7F 1F AF C4 20 	CAN_FD_raw_frame_invalid_frame | ID1369_cyclic_msg_rate_50_ms | _14DA45F1
2021-02-09 13:13:33.824		CAN-FD	1369	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:33.831		CAN-FD	1369	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1369 verdict: Passed

2021-02-09 13:13:33.875		CAN-FD	1370	Tx	6F7       	13	3C 8C 0C B4 80 A8 45 82 59 25 C8 0B 3D 0B E1 C1 A9 7E B0 C7 49 6F 97 39 8C 48 29 B2 4D 83 0B C8 	CAN_FD_raw_frame_invalid_frame | ID1370_cyclic_msg_rate_50_ms | _14DA45F1
2021-02-09 13:13:33.876		CAN-FD	1370	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:33.881		CAN-FD	1370	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1370 verdict: Passed

2021-02-09 13:13:33.925		CAN-FD	1371	Tx	6F7       	13	AB F4 1B 63 C9 92 70 6D 28 67 80 3D 60 A1 B2 5C D9 7F 27 6E 32 4F 05 90 50 72 AD 75 83 CE 05 0E 	CAN_FD_raw_frame_invalid_frame | ID1371_cyclic_msg_rate_50_ms | _14DA45F1
2021-02-09 13:13:33.925		CAN-FD	1371	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:33.931		CAN-FD	1371	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1371 verdict: Passed

2021-02-09 13:13:33.975		CAN-FD	1372	Tx	6F7       	13	7E 2C 1F A3 4A 36 E4 57 E9 93 E3 D4 33 77 53 94 4A D3 9B 1E 8B 15 84 44 D9 ED C0 AC 84 9F A9 EB 	CAN_FD_raw_frame_invalid_frame | ID1372_cyclic_msg_rate_50_ms | _14DA45F1
2021-02-09 13:13:33.975		CAN-FD	1372	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:33.981		CAN-FD	1372	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1372 verdict: Passed

2021-02-09 13:13:34.026		CAN-FD	1373	Tx	6F7       	13	CD EA 31 42 70 E0 B8 DA 86 C6 F5 B7 82 D0 84 04 E3 29 DD 45 6A DC 84 9F 05 00 EB 0D BE 81 6F 0A 	CAN_FD_raw_frame_invalid_frame | ID1373_cyclic_msg_rate_50_ms | _14DA45F1
2021-02-09 13:13:34.026		CAN-FD	1373	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.032		CAN-FD	1373	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1373 verdict: Passed

2021-02-09 13:13:34.035		CAN-FD	1374	Tx	454       	10	51 7F FB 01 AE 61 F1 9A 4C 8A F4 F6 7F 78 7B E5 	CAN_FD_raw_frame_invalid_frame | ID1374_dlc_=_data | _14DA45F1
2021-02-09 13:13:34.137		CAN-FD	1374	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.141		CAN-FD	1374	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1374 verdict: Passed

2021-02-09 13:13:34.142		CAN-FD	1375	Tx	454       	10	7E 7E 7E 7E 7E 7E 7E 7E 7E 7E 7E 7E 7E 7E 7E 7E 	CAN_FD_raw_frame_invalid_frame | ID1375_7E_based_pattern_data | _14DA45F1
2021-02-09 13:13:34.242		CAN-FD	1375	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.251		CAN-FD	1375	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1375 verdict: Passed

2021-02-09 13:13:34.253		CAN-FD	1376	Tx	454       	10	80 10 0F 80 01 10 7F FE 80 10 01 0E FE FE 01 FF 	CAN_FD_raw_frame_invalid_frame | ID1376_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:13:34.355		CAN-FD	1376	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.361		CAN-FD	1376	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1376 verdict: Passed

2021-02-09 13:13:34.365		CAN-FD	1377	Tx	454       	10	EA 0C 5A 93 FE 50 E0 58 42 B7 1E FB CD EC 45 7C 	CAN_FD_raw_frame_invalid_frame | ID1377_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:34.366		CAN-FD	1377	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.371		CAN-FD	1377	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1377 verdict: Passed

2021-02-09 13:13:34.465		CAN-FD	1378	Tx	454       	10	CE 16 CE 56 98 BC C6 B2 2D 39 8D 1E 1A C8 6C E8 	CAN_FD_raw_frame_invalid_frame | ID1378_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:34.466		CAN-FD	1378	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.472		CAN-FD	1378	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1378 verdict: Passed

2021-02-09 13:13:34.565		CAN-FD	1379	Tx	454       	10	49 35 F1 FE C6 5D 75 0D A7 33 9D AD A2 63 06 D4 	CAN_FD_raw_frame_invalid_frame | ID1379_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:34.565		CAN-FD	1379	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.571		CAN-FD	1379	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1379 verdict: Passed

2021-02-09 13:13:34.666		CAN-FD	1380	Tx	454       	10	09 02 2C A4 54 47 3D EE 94 4D C1 FE 45 56 A7 66 	CAN_FD_raw_frame_invalid_frame | ID1380_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:34.667		CAN-FD	1380	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.671		CAN-FD	1380	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1380 verdict: Passed

2021-02-09 13:13:34.768		CAN-FD	1381	Tx	454       	10	78 51 B1 5C 92 C7 7D B4 28 ED 0C 30 49 86 51 13 	CAN_FD_raw_frame_invalid_frame | ID1381_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:34.768		CAN-FD	1381	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.771		CAN-FD	1381	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1381 verdict: Passed

2021-02-09 13:13:34.869		CAN-FD	1382	Tx	454       	10	D0 FA 71 3D FF 17 54 B9 41 72 08 EF 2E FB C6 F2 	CAN_FD_raw_frame_invalid_frame | ID1382_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:34.869		CAN-FD	1382	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.871		CAN-FD	1382	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1382 verdict: Passed

2021-02-09 13:13:34.970		CAN-FD	1383	Tx	454       	10	63 60 9A BF 29 25 E3 30 15 AC 8C DD 48 97 22 10 	CAN_FD_raw_frame_invalid_frame | ID1383_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:34.970		CAN-FD	1383	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:34.972		CAN-FD	1383	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1383 verdict: Passed

2021-02-09 13:13:35.069		CAN-FD	1384	Tx	454       	10	8C 15 FA 54 D7 D0 A9 B2 50 93 C1 FF E5 CC B3 80 	CAN_FD_raw_frame_invalid_frame | ID1384_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:35.069		CAN-FD	1384	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.071		CAN-FD	1384	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1




Test case 1384 verdict: Passed

2021-02-09 13:13:35.169		CAN-FD	1385	Tx	454       	10	9F A6 70 0C A5 7E 4D C6 EB 27 32 23 7F C5 3F 16 	CAN_FD_raw_frame_invalid_frame | ID1385_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:35.169		CAN-FD	1385	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.171		CAN-FD	1385	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1385 verdict: Passed

2021-02-09 13:13:35.270		CAN-FD	1386	Tx	454       	10	AD FD B5 59 82 91 C6 E2 0D 19 55 88 47 B0 04 F0 	CAN_FD_raw_frame_invalid_frame | ID1386_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:35.270		CAN-FD	1386	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.271		CAN-FD	1386	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1386 verdict: Passed

2021-02-09 13:13:35.272		CAN-FD	1387	Tx	1FE67F4   	12	D4 7C FB 25 76 B9 9A 59 0C 09 B5 3A DB 73 CA 82 25 66 FA 78 84 BF 45 8C 	CAN_FD_raw_frame_invalid_frame | ID1387_dlc_=_data | _14DA45F1
2021-02-09 13:13:35.373		CAN-FD	1387	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.381		CAN-FD	1387	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1387 verdict: Passed

2021-02-09 13:13:35.382		CAN-FD	1388	Tx	1FE67F4   	12	10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 	CAN_FD_raw_frame_invalid_frame | ID1388_10_based_pattern_data | _14DA45F1
2021-02-09 13:13:35.484		CAN-FD	1388	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.491		CAN-FD	1388	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1388 verdict: Passed

2021-02-09 13:13:35.492		CAN-FD	1389	Tx	1FE67F4   	12	01 80 80 80 FF 0E 01 0E FE 7F 80 0F FE 7E 80 7F 01 FE 0E 7F 00 FF 0F 0F 	CAN_FD_raw_frame_invalid_frame | ID1389_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:13:35.593		CAN-FD	1389	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.602		CAN-FD	1389	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1389 verdict: Passed

2021-02-09 13:13:35.602		CAN-FD	1390	Tx	131EDF17  	14	73 84 78 7A EF C3 71 FF E8 39 48 5A AC 2B 0C 7A A7 21 CA 96 CA AF DF 53 C1 E1 26 50 36 45 FD A6 E6 AA 59 C0 BF 34 F1 9D 80 08 96 4A 60 67 80 90 	CAN_FD_raw_frame_invalid_frame | ID1390_dlc_=_data | _14DA45F1
2021-02-09 13:13:35.702		CAN-FD	1390	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.711		CAN-FD	1390	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1390 verdict: Passed

2021-02-09 13:13:35.713		CAN-FD	1391	Tx	131EDF17  	14	FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE FE 	CAN_FD_raw_frame_invalid_frame | ID1391_FE_based_pattern_data | _14DA45F1
2021-02-09 13:13:35.816		CAN-FD	1391	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.821		CAN-FD	1391	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1391 verdict: Passed

2021-02-09 13:13:35.824		CAN-FD	1392	Tx	131EDF17  	14	7E 0F 00 0E FF 0E 01 0F 7F FF 00 7E 00 7F 10 0F 7E 7E FF 7F FE 7E FF 0E 7F 0F 0E 01 7E 0F 7F FF 10 80 80 0F FF 01 01 7F 10 00 80 0E 00 80 00 FE 	CAN_FD_raw_frame_invalid_frame | ID1392_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:13:35.925		CAN-FD	1392	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:35.931		CAN-FD	1392	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1392 verdict: Passed

2021-02-09 13:13:35.934		CAN-FD	1393	Tx	361       	1	03                                   	CAN_FD_raw_frame_invalid_frame | ID1393_dlc_=_data | _14DA45F1
2021-02-09 13:13:36.035		CAN-FD	1393	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:36.041		CAN-FD	1393	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1393 verdict: Passed

2021-02-09 13:13:36.044		CAN-FD	1394	Tx	361       	1	01                                   	CAN_FD_raw_frame_invalid_frame | ID1394_01_based_pattern_data | _14DA45F1
2021-02-09 13:13:36.145		CAN-FD	1394	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:36.151		CAN-FD	1394	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1394 verdict: Passed

2021-02-09 13:13:36.154		CAN-FD	1395	Tx	361       	1	7E                                   	CAN_FD_raw_frame_invalid_frame | ID1395_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:13:36.255		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:36.359		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:36.459		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:36.561		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:36.661		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:36.762		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:36.864		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:36.965		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.066		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.167		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.269		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.369		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.470		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.571		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.671		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.772		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.873		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:37.975		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.077		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.178		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
Weird DoS time
2021-02-09 13:13:38.280		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.381		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.483		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.585		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.686		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.786		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.887		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:38.988		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.089		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.190		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.290		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.391		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.492		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.593		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.694		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.795		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.896		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:39.998		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.099		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.200		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.302		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.403		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.504		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.605		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.706		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.808		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:40.909		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.010		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.111		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.212		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.314		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.416		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.517		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.617		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.719		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.820		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:41.921		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:42.022		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:42.123		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:42.224		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:42.325		CAN-FD	1395	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:13:42.335		CAN-FD	1395	Rx	99999999  	8	06 50 03 00 64 01 F4 55              	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 1395 verdict: Failed

2021-02-09 13:13:42.444		CAN-FD	1396	Tx	361       	1	BA                                   	CAN_FD_raw_frame_invalid_frame | ID1396_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:13:42.444		CAN-FD	1396	Tx	11111111  	8	02 10 03 00 00 00 00 00              	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
